identifier,,Unnamed: 0,identifier,topic_num,weight,Department,title,identifier1,topic_num1,weight1,Department1,title1,source,target
f33r0qs9,924849,924850,f33r0qs9,topic7,0.1038884798,Materials,Damage Development and Deformation in an Armor Alumina,f3p26w2m,topic7,0.050570953689999996,Sociology,"Moments of Transformation: Gender, Sexuality, and Desire among Partners of Trans Men",225,1194
f33r0qs9,921559,921560,f33r0qs9,topic17,0.00023700000000000001,Materials,Damage Development and Deformation in an Armor Alumina,f3xk8cgw,topic17,0.000277,Biomolecular Science and Engineering,Investigating the Role of Gro/TLE Degradation During Bit1-mediated Cell Death,225,1645
f33r0qs9,923600,923601,f33r0qs9,topic25,0.0896222864,Materials,Damage Development and Deformation in an Armor Alumina,f3r78c5v,topic25,0.2117162315,Geography,Regional Wind Power Development and System Integration; A Model for Optimal Site Selection,225,1326
f33r0qs9,921721,921722,f33r0qs9,topic19,0.000327,Materials,Damage Development and Deformation in an Armor Alumina,f36t0jrd,topic19,0.000496,Chemistry,"Spectroscopic Studies of Azide compounds: Thermochemistry, Chemical Kinetics and Photodissociation Dynamics",225,408
f33r0qs9,923951,923952,f33r0qs9,topic25,0.0896222864,Materials,Damage Development and Deformation in an Armor Alumina,f3zw1j3s,topic25,0.001540836836,Chicana and Chicano Studies,"Another City is Possible: Mujeres de Maiz, Radical Indigenous Mestizaje and Activist Scholarship",225,1729
f33r0qtr,925924,925925,f33r0qtr,topic19,0.000234,Environmental Science and Management,Withering Syndrome and the Management of Southern California Abalone Fisheries,f3hq3ww7,topic19,0.00038700000000000003,Linguistics,Acoustic and Phonological Correlates of Korean Perception of Japanese Alveolar Fricatives,226,941
f33r0qtr,926895,926896,f33r0qtr,topic25,0.00066,Environmental Science and Management,Withering Syndrome and the Management of Southern California Abalone Fisheries,f39g5k0b,topic25,0.035989329839999994,Department of Economics,Three Essays in Behavioral Economics,226,571
f33r0qtr,925906,925907,f33r0qtr,topic19,0.000234,Environmental Science and Management,Withering Syndrome and the Management of Southern California Abalone Fisheries,f3h41pmj,topic19,0.000376,Communication,The non-contributive bystander: Extending the bystander effect to predict online information sharing,226,911
f33r0qtr,928627,928628,f33r0qtr,topic7,0.07771739159,Environmental Science and Management,Withering Syndrome and the Management of Southern California Abalone Fisheries,f3jm27k7,topic7,0.002008106808,Mechanical Engineering,Stochastic Analysis of Protein Expression and Gene Regulatory Network based on Experimental Fluorescence Histograms,226,994
f33r0qtr,929023,929024,f33r0qtr,topic7,0.07771739159,Environmental Science and Management,Withering Syndrome and the Management of Southern California Abalone Fisheries,f3st7n0q,topic7,0.03057875152,Comparative Literature,A Very Modern Mystery : Investigating Community in Detective Fiction from Poe to Pynchon,226,1424
f33r0qv6,932996,932997,f33r0qv6,topic7,0.3501872206,"Counseling, Clinical and School Psychology",Defining parents' behavioral involvement in children's education: A similar phenomenon for English- and Spanish-speaking parents?,f3qz27xq,topic7,0.0029743924339999997,Physics,Probing Strongly-Scattered Compact Objects Using Ultra-High-Resolution Techniques in Radio Astronomy,227,1306
f33r0qv6,933126,933127,f33r0qv6,topic7,0.3501872206,"Counseling, Clinical and School Psychology",Defining parents' behavioral involvement in children's education: A similar phenomenon for English- and Spanish-speaking parents?,f3t43r70,topic7,0.2175522219,Geography,Direct and Indirect Contributions of Photodegradation to Litter Decomposition in a California Grassland,227,1443
f33r0qv6,932511,932512,f33r0qv6,topic7,0.3501872206,"Counseling, Clinical and School Psychology",Defining parents' behavioral involvement in children's education: A similar phenomenon for English- and Spanish-speaking parents?,f3dz06d1,topic7,0.0060048114799999995,Electrical and Computer Engineering,Modular decomposition of a metabolic network,227,780
f33r0qv6,931728,931729,f33r0qv6,topic25,0.007077467661,"Counseling, Clinical and School Psychology",Defining parents' behavioral involvement in children's education: A similar phenomenon for English- and Spanish-speaking parents?,f3sx6bck,topic25,0.000753,Psychological and Brain Sciences,Individual and Strategy Differences in Allocentric-Heading Recall and its Neural Basis,227,1429
f33r0qv6,933362,933363,f33r0qv6,topic7,0.3501872206,"Counseling, Clinical and School Psychology",Defining parents' behavioral involvement in children's education: A similar phenomenon for English- and Spanish-speaking parents?,f3zg6qdn,topic7,0.001612118729,Computer Science,Accelerated Algorithms for Stochastic Simulation of Chemically Reacting Systems,227,1702
f33r0r0d,934430,934431,f33r0r0d,topic25,0.08809990460000001,Chemistry,Protein Site-Specific Hydration Dynamics Mediate the Early Aggregation Processes of Tau Proteins,f3qz27xq,topic25,0.002318443479,Physics,Probing Strongly-Scattered Compact Objects Using Ultra-High-Resolution Techniques in Radio Astronomy,228,1306
f33r0r0d,935562,935563,f33r0r0d,topic7,0.01666674999,Chemistry,Protein Site-Specific Hydration Dynamics Mediate the Early Aggregation Processes of Tau Proteins,f3fq9tqt,topic7,0.08071271954,Religious Studies,Imitatio Christi: Reading Early Christian Martyrdom as Self-Formation,228,825
f33r0r0d,933557,933558,f33r0r0d,topic25,0.08809990460000001,Chemistry,Protein Site-Specific Hydration Dynamics Mediate the Early Aggregation Processes of Tau Proteins,f3542kk4,topic25,0.038159704249999996,Computer Science,Chaperone Interactions in the Endoplasmic Reticulum of Yeast,228,303
f33r0r0d,935604,935605,f33r0r0d,topic7,0.01666674999,Chemistry,Protein Site-Specific Hydration Dynamics Mediate the Early Aggregation Processes of Tau Proteins,f3gh9fwr,topic7,0.0010420556,Chemical Engineering,Advanced Computational Field Theory Methods for Fluctuating Polymer Solutions,228,872
f33r0r0d,936260,936261,f33r0r0d,topic7,0.01666674999,Chemistry,Protein Site-Specific Hydration Dynamics Mediate the Early Aggregation Processes of Tau Proteins,f3wh2mzs,topic7,0.002364004619,Music,"Part One: ""Blurred Gaze"" for String Quartet: An Analysis; Part Two: A Portfolio of Compositions",228,1580
f33r0r1v,936973,936974,f33r0r1v,topic17,0.000325,Computer Science,Automatic Model Reductions for Stochastic Simulation,f3v122ss,topic17,0.1203181052,"Education, Joint Program Cal Poly SLO",Adult Learning in a Computer-Based ESL Acquisition Program,229,1496
f33r0r1v,939832,939833,f33r0r1v,topic7,0.014426125669999998,Computer Science,Automatic Model Reductions for Stochastic Simulation,f34f1nwd,topic7,0.07084034808999999,Environmental Science and Management,Three Essays on the Economics of Groundwater Management Institutions,229,267
f33r0r1v,939112,939113,f33r0r1v,topic25,0.2189273084,Computer Science,Automatic Model Reductions for Stochastic Simulation,f3rx991h,topic25,0.0029394088030000004,Statistics and Applied Probability,Topics in Probabilistic Graphical Models,229,1366
f33r0r1v,938492,938493,f33r0r1v,topic25,0.2189273084,Computer Science,Automatic Model Reductions for Stochastic Simulation,f3bz6448,topic25,0.005864415324,Religious Studies,"Secularizing San Francisco: Religion, Prostitution, and Public Policy, 1848--1917",229,657
f33r0r1v,940706,940707,f33r0r1v,topic7,0.014426125669999998,Computer Science,Automatic Model Reductions for Stochastic Simulation,f3pc308h,topic7,0.015435415890000002,Geological Sciences,Molecular Dynamics Simulations of Silicate Geoliquids,229,1211
f33r0r29,945648,945649,f33r0r29,topic7,0.008128355379999999,Physics,Heat Flows and Entanglement Entropy: Insights From and Into AdS/CFT,f3s182bm,topic7,0.02988154727,Comparative Literature,Consciousness and Resistance in Chicano Barrio Narratives,230,1376
f33r0r29,942891,942892,f33r0r29,topic19,0.000454,Physics,Heat Flows and Entanglement Entropy: Insights From and Into AdS/CFT,f3zg6qdn,topic19,0.000446,Computer Science,Accelerated Algorithms for Stochastic Simulation of Chemically Reacting Systems,230,1702
f33r0r29,941938,941939,f33r0r29,topic19,0.000454,Physics,Heat Flows and Entanglement Entropy: Insights From and Into AdS/CFT,f35m63m4,topic19,0.00034500000000000004,Computer Science,"Beyond simple relations: Mining and search in temporal, composite and semantic graphs",230,336
f33r0r29,945923,945924,f33r0r29,topic7,0.008128355379999999,Physics,Heat Flows and Entanglement Entropy: Insights From and Into AdS/CFT,f3z036c1,topic7,0.0010420556,Sociology,West Bank Public Transportation: Movement as Politics,230,1675
f33r0r29,941397,941398,f33r0r29,topic17,0.00033,Physics,Heat Flows and Entanglement Entropy: Insights From and Into AdS/CFT,f3cf9n73,topic17,0.000273,Sociology,Global Capitalism and Political Control: Investigating the Invasion and Occupation of Iraq,230,689
f33t9f51,947239,947240,f33t9f51,topic19,0.0008320000000000001,Mathematics,Studies on Einstein manifolds and Ricci solitons,f3df6pdx,topic19,0.05847706754,Sociology,"Like Poison for Medicine : Understanding, Arbitrating, and Negotiating the Mark of Collective Dysfunction in Reality Television",231,750
f33t9f51,948716,948717,f33t9f51,topic25,0.0023459767980000003,Mathematics,Studies on Einstein manifolds and Ricci solitons,f3n58jbj,topic25,0.001745002287,Geography,"A comprehensive analysis of precipitation in Santa Barbara, California, on hourly to interannual timescales",231,1143
f33t9f51,950237,950238,f33t9f51,topic7,0.08614015844,Mathematics,Studies on Einstein manifolds and Ricci solitons,f3r20zhm,topic7,0.07827204452,Education,Embedding Threshold Concepts in a Large Lecture Course: An Examination of Uptake of Disciplinary Actions,231,1314
f33t9f51,950183,950184,f33t9f51,topic7,0.08614015844,Mathematics,Studies on Einstein manifolds and Ricci solitons,f3q23xdp,topic7,0.00247965475,Linguistics,"A Reconstruction of Proto-Sogeram Phonology, Lexicon, and Morphosyntax",231,1258
f33t9f51,950218,950219,f33t9f51,topic7,0.08614015844,Mathematics,Studies on Einstein manifolds and Ricci solitons,f3qn64xw,topic7,0.09765008735,Statistics and Applied Probability,Optimal execution with order flow,231,1293
f33t9f6g,953080,953081,f33t9f6g,topic26,0.1411942883,Geography,Three Essays on Time Varying Spatial Price Behavior and Correlation Structures,f37d2s8z,topic26,0.008841673641000001,"Counseling, Clinical and School Psychology",Assets Associated with Well-being among Mexican Immigrants: The Development and Psychometric Evaluation of the Mexican Immigrant Assets Scale,232,445
f33t9f6g,952036,952037,f33t9f6g,topic25,0.0289983789,Geography,Three Essays on Time Varying Spatial Price Behavior and Correlation Structures,f39z930w,topic25,0.006720029854,Spanish and Portuguese,Novela y teatro en la Espana barroca. Cuatro dramatizaciones de novelas cervantinas,232,598
f33t9f6g,954367,954368,f33t9f6g,topic7,0.142033526,Geography,Three Essays on Time Varying Spatial Price Behavior and Correlation Structures,f3qj7fd7,topic7,0.08880026877000001,"Molecular, Cellular and Developmental Biology",Cellular and Molecular Mechanisms of Retinal Circuitry Development,232,1286
f33t9f6g,953369,953370,f33t9f6g,topic26,0.1411942883,Geography,Three Essays on Time Varying Spatial Price Behavior and Correlation Structures,f3xk8cq1,topic26,0.004244958841999999,Economics,Essays on Human and Social Capital Accumulation,232,1649
f33t9f6g,952097,952098,f33t9f6g,topic25,0.0289983789,Geography,Three Essays on Time Varying Spatial Price Behavior and Correlation Structures,f3c53hsk,topic25,0.1381098784,Computer Science,Approximation Algorithms for Problems on Networks and Streams of Data,232,669
f33t9fb8,955207,955208,f33t9fb8,topic25,0.007522018215,Chemical Engineering,Understanding and Controlling the Interactions of Photo-Responsive Species within Nanostructured Inorganic-Organic Composite Materials,f3862dnk,topic25,0.022287441180000003,Materials,Characterizing Structure and Properties of Woven Ceramic Matrix Composites,233,494
f33t9fb8,955755,955756,f33t9fb8,topic25,0.007522018215,Chemical Engineering,Understanding and Controlling the Interactions of Photo-Responsive Species within Nanostructured Inorganic-Organic Composite Materials,f3mw2f3t,topic25,0.053630955030000003,Education,"Towards an Operational Definition of Effective Co-Teaching: Instrument Development, Validity, and Reliability",233,1127
f33t9fb8,956344,956345,f33t9fb8,topic7,0.001591866619,Chemical Engineering,Understanding and Controlling the Interactions of Photo-Responsive Species within Nanostructured Inorganic-Organic Composite Materials,f34x560q,topic7,0.01250483053,Biomolecular Science and Engineering,Fine-Tuning Catechol Reactivity in Synthetic Polymeric Materials,233,297
f33t9fb8,957254,957255,f33t9fb8,topic7,0.001591866619,Chemical Engineering,Understanding and Controlling the Interactions of Photo-Responsive Species within Nanostructured Inorganic-Organic Composite Materials,f3qc01pg,topic7,0.000683,Geological Sciences,"Holocene sea-level, climate, and estuarine stratrigraphy of Baffin Bay, Texas: studying past changes in coastal systems to elucidate future coastal response to changing sea-level and climate",233,1277
f33t9fb8,957383,957384,f33t9fb8,topic7,0.001591866619,Chemical Engineering,Understanding and Controlling the Interactions of Photo-Responsive Species within Nanostructured Inorganic-Organic Composite Materials,f3sq8xbv,topic7,0.1694830966,Global and International Studies,Placing the American Death Penalty in the Global Context: A Test of the Marshall Hypothesis,233,1413
f33t9fcq,958406,958407,f33t9fcq,topic7,0.001217228836,Music,Egyptian Violinists and the Negotiation of In-Betweenness,f34b2zg3,topic7,0.2479629969,Psychological and Brain Sciences,Social visibility and identity signaling behaviors,234,262
f33t9fcq,958983,958984,f33t9fcq,topic7,0.001217228836,Music,Egyptian Violinists and the Negotiation of In-Betweenness,f3gq6vqd,topic7,0.01166343001,Religious Studies,"Writing Revelation: Mary Baker Eddy and Her Early Editions of ""Science and Health"", 1875--1891",234,883
f33t9fcq,958314,958315,f33t9fcq,topic20,0.004902913189,Music,Egyptian Violinists and the Negotiation of In-Betweenness,f3z0364w,topic20,0.09524828559000001,"Counseling, Clinical and School Psychology",A Multilevel Examination of Students' Problem Behavior: The Importance of School Climate and Classroom Contextual Factors,234,1670
